Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR28374500,WGS,502,406472914,PRJNA1088471,SAMN40527860,SARS-CoV-2: wastewater surveillance,260850424,UNIVERSITY OF WATERLOO,2022-02-02,public,"sra,activ_sars2_vcf,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX23979565,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A15,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1014,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374501,WGS,502,51440944,PRJNA1088471,SAMN40527976,SARS-CoV-2: wastewater surveillance,26539297,UNIVERSITY OF WATERLOO,2022-07-25,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23979564,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A131,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1131,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374502,WGS,502,147967512,PRJNA1088471,SAMN40527975,SARS-CoV-2: wastewater surveillance,78269189,UNIVERSITY OF WATERLOO,2022-07-22,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23979563,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A130,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1130,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374503,WGS,502,42312074,PRJNA1088471,SAMN40527974,SARS-CoV-2: wastewater surveillance,22102278,UNIVERSITY OF WATERLOO,2022-07-21,public,"run.zq,fastq,activ_sars2_vcf,sra","ncbi,gs,s3","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX23979562,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A129,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1129,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374504,WGS,502,168700112,PRJNA1088471,SAMN40527973,SARS-CoV-2: wastewater surveillance,96823446,UNIVERSITY OF WATERLOO,2022-07-20,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX23979561,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A128,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A3-1128,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374505,WGS,502,76519860,PRJNA1088471,SAMN40527972,SARS-CoV-2: wastewater surveillance,41265475,UNIVERSITY OF WATERLOO,2022-07-19,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX23979560,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A127,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A3-1127,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374506,WGS,502,67462274,PRJNA1088471,SAMN40527971,SARS-CoV-2: wastewater surveillance,34844135,UNIVERSITY OF WATERLOO,2022-07-18,public,"activ_sars2_vcf,run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX23979559,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A126,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1126,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374507,WGS,502,90378574,PRJNA1088471,SAMN40527970,SARS-CoV-2: wastewater surveillance,47601453,UNIVERSITY OF WATERLOO,2022-07-15,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX23979558,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A125,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1125,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374508,WGS,502,72374344,PRJNA1088471,SAMN40527969,SARS-CoV-2: wastewater surveillance,37699367,UNIVERSITY OF WATERLOO,2022-07-14,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23979557,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A124,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1124,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374509,WGS,502,517518828,PRJNA1088471,SAMN40527857,SARS-CoV-2: wastewater surveillance,354685341,UNIVERSITY OF WATERLOO,2022-01-28,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23979556,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A12,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1011,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374510,WGS,502,53927350,PRJNA1088471,SAMN40527848,SARS-CoV-2: wastewater surveillance,32090918,UNIVERSITY OF WATERLOO,2022-01-14,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX23979555,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A3,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A3-1002,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374511,WGS,502,114197470,PRJNA1088471,SAMN40527847,SARS-CoV-2: wastewater surveillance,59591290,UNIVERSITY OF WATERLOO,2022-01-13,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,ncbi,s3","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23979554,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A2,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1001,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374512,WGS,602,4466980266,PRJNA1088471,SAMN40528401,SARS-CoV-2: wastewater surveillance,1420862303,UNIVERSITY OF WATERLOO,2023-03-28,public,"fastq,run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23979553,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A556,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:18:00Z,1,A1-1292,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374513,WGS,602,2990798006,PRJNA1088471,SAMN40528400,SARS-CoV-2: wastewater surveillance,964252647,UNIVERSITY OF WATERLOO,2023-03-27,public,"run.zq,fastq,activ_sars2_vcf,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX23979552,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A555,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1291,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374514,WGS,602,2811870964,PRJNA1088471,SAMN40528399,SARS-CoV-2: wastewater surveillance,895007049,UNIVERSITY OF WATERLOO,2023-03-24,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX23979551,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A554,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1290,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374515,WGS,602,7250682446,PRJNA1088471,SAMN40528398,SARS-CoV-2: wastewater surveillance,2321881894,UNIVERSITY OF WATERLOO,2023-03-23,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX23979550,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A553,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:23:00Z,1,A1-1289,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374516,WGS,502,74097710,PRJNA1088471,SAMN40528397,SARS-CoV-2: wastewater surveillance,45753710,UNIVERSITY OF WATERLOO,2023-03-22,public,"fastq,sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23979549,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A552,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1288,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374517,WGS,502,100935132,PRJNA1088471,SAMN40527902,SARS-CoV-2: wastewater surveillance,56783350,UNIVERSITY OF WATERLOO,2022-04-07,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23979548,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A57,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1057,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374518,WGS,502,48364186,PRJNA1088471,SAMN40528396,SARS-CoV-2: wastewater surveillance,29300095,UNIVERSITY OF WATERLOO,2023-03-21,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX23979547,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A551,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1287,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374519,WGS,502,158524070,PRJNA1088471,SAMN40528395,SARS-CoV-2: wastewater surveillance,86913099,UNIVERSITY OF WATERLOO,2023-03-20,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23979546,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A550,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1286,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374520,WGS,502,125037658,PRJNA1088471,SAMN40528394,SARS-CoV-2: wastewater surveillance,67271771,UNIVERSITY OF WATERLOO,2023-03-17,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX23979545,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A549,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1285,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374521,WGS,502,130450222,PRJNA1088471,SAMN40528393,SARS-CoV-2: wastewater surveillance,69560785,UNIVERSITY OF WATERLOO,2023-03-16,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23979544,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A548,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1284,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374522,WGS,502,60546220,PRJNA1088471,SAMN40528392,SARS-CoV-2: wastewater surveillance,32354326,UNIVERSITY OF WATERLOO,2023-03-15,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23979543,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A547,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1283,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374523,WGS,502,62285148,PRJNA1088471,SAMN40528391,SARS-CoV-2: wastewater surveillance,31992577,UNIVERSITY OF WATERLOO,2023-03-14,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX23979542,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A546,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1282,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374524,WGS,502,10921512,PRJNA1088471,SAMN40528390,SARS-CoV-2: wastewater surveillance,5769728,UNIVERSITY OF WATERLOO,2023-03-13,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX23979541,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A545,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1281,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374525,WGS,502,25079418,PRJNA1088471,SAMN40528389,SARS-CoV-2: wastewater surveillance,17354240,UNIVERSITY OF WATERLOO,2023-03-10,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX23979540,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A544,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1280,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374526,WGS,502,121318340,PRJNA1088471,SAMN40528388,SARS-CoV-2: wastewater surveillance,80799688,UNIVERSITY OF WATERLOO,2023-03-09,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX23979539,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A543,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1279,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374527,WGS,502,123217406,PRJNA1088471,SAMN40528387,SARS-CoV-2: wastewater surveillance,70317426,UNIVERSITY OF WATERLOO,2023-03-01,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX23979538,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A542,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1273,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374528,WGS,502,40751356,PRJNA1088471,SAMN40527901,SARS-CoV-2: wastewater surveillance,21664847,UNIVERSITY OF WATERLOO,2022-04-06,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX23979537,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 3,"=_xlfn.CONCAT(A56,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A3-1056,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374529,WGS,502,182063854,PRJNA1088471,SAMN40528386,SARS-CoV-2: wastewater surveillance,101885018,UNIVERSITY OF WATERLOO,2023-02-28,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX23979536,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A541,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1272,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374530,WGS,502,128283590,PRJNA1088471,SAMN40528385,SARS-CoV-2: wastewater surveillance,74400699,UNIVERSITY OF WATERLOO,2023-02-27,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23979535,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A540,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1271,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374531,WGS,502,140480684,PRJNA1088471,SAMN40528384,SARS-CoV-2: wastewater surveillance,80144575,UNIVERSITY OF WATERLOO,2023-02-24,public,"run.zq,activ_sars2_vcf,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX23979534,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A539,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1270,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374532,WGS,502,136911464,PRJNA1088471,SAMN40528383,SARS-CoV-2: wastewater surveillance,74051237,UNIVERSITY OF WATERLOO,2023-02-23,public,"run.zq,activ_sars2_vcf,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX23979533,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A538,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1269,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374533,WGS,502,121997546,PRJNA1088471,SAMN40528382,SARS-CoV-2: wastewater surveillance,73130974,UNIVERSITY OF WATERLOO,2023-02-22,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23979532,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A537,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1268,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374534,WGS,502,148650232,PRJNA1088471,SAMN40528381,SARS-CoV-2: wastewater surveillance,89128580,UNIVERSITY OF WATERLOO,2023-02-21,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX23979531,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A536,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1267,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374535,WGS,502,93798198,PRJNA1088471,SAMN40528380,SARS-CoV-2: wastewater surveillance,54030528,UNIVERSITY OF WATERLOO,2023-02-17,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23979530,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A535,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1266,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374536,WGS,502,282626502,PRJNA1088471,SAMN40528315,SARS-CoV-2: wastewater surveillance,151821160,UNIVERSITY OF WATERLOO,2022-10-27,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,gs,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23979529,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A470,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:17:00Z,1,A1-1191,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374537,WGS,502,90829370,PRJNA1088471,SAMN40528314,SARS-CoV-2: wastewater surveillance,51534104,UNIVERSITY OF WATERLOO,2022-10-26,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX23979528,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A469,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1190,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374538,WGS,502,159954770,PRJNA1088471,SAMN40528313,SARS-CoV-2: wastewater surveillance,91662111,UNIVERSITY OF WATERLOO,2022-10-25,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23979527,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A468,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1189,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR28374539,WGS,502,129496422,PRJNA1088471,SAMN40528312,SARS-CoV-2: wastewater surveillance,80739531,UNIVERSITY OF WATERLOO,2022-10-24,public,"run.zq,fastq,activ_sars2_vcf,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX23979526,Canada,North America,Canada: Mississauga,Illumina MiSeq,Toronto Pearson International Airport - Terminal 1,"=_xlfn.CONCAT(A467,""-SARS-CoV-2"")",PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-04-10T00:00:00Z,2024-03-18T14:16:00Z,1,A1-1188,SRP495457,NA,24,raw wastewater,composite,yes,SARS-CoV-2
