Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR32796454,AMPLICON,212,326852117,PRJNA1238906,SAMN47486759,SARS-CoV-2: wastewater surveillance,132465969,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-07,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX28080383,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 49,A58,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,At20221207,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796455,AMPLICON,203,230801781,PRJNA1238906,SAMN47486758,SARS-CoV-2: wastewater surveillance,97529134,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-07,public,"fastq,activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX28080382,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 48,A57,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221207,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796456,AMPLICON,196,362958999,PRJNA1238906,SAMN47486757,SARS-CoV-2: wastewater surveillance,146590903,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-06,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX28080381,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 47,A56,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,At20221206,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796457,AMPLICON,221,372119132,PRJNA1238906,SAMN47486756,SARS-CoV-2: wastewater surveillance,150950302,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-06,public,"sra,fastq,run.zq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX28080380,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 46,A55,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221206,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796458,AMPLICON,199,369936812,PRJNA1238906,SAMN47486755,SARS-CoV-2: wastewater surveillance,149584401,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-05,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX28080379,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 45,A54,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221205,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796459,AMPLICON,208,362605905,PRJNA1238906,SAMN47486754,SARS-CoV-2: wastewater surveillance,145005219,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-05,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX28080378,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 44,A53,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221205,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796460,AMPLICON,197,225698187,PRJNA1238906,SAMN47486753,SARS-CoV-2: wastewater surveillance,95611464,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-02,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX28080377,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 43,A52,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221202,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796461,AMPLICON,201,358856397,PRJNA1238906,SAMN47486752,SARS-CoV-2: wastewater surveillance,143696473,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-02,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX28080376,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 42,A51,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221202,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796462,AMPLICON,204,354260605,PRJNA1238906,SAMN47486716,SARS-CoV-2: wastewater surveillance,133240845,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-07,public,"sra,run.zq,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX28080375,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 5,A15,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221107,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796463,AMPLICON,211,433592606,PRJNA1238906,SAMN47486751,SARS-CoV-2: wastewater surveillance,177242077,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-01,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX28080374,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 41,A50,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221201,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796464,AMPLICON,195,182980331,PRJNA1238906,SAMN47486750,SARS-CoV-2: wastewater surveillance,77225138,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-12-01,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX28080373,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 40,A49,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221201,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796465,AMPLICON,207,335437384,PRJNA1238906,SAMN47486749,SARS-CoV-2: wastewater surveillance,134279749,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-30,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX28080372,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 39,A48,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221130,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796466,AMPLICON,132,152399152,PRJNA1238906,SAMN47486748,SARS-CoV-2: wastewater surveillance,65675320,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-30,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX28080371,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 38,A47,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221130,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796467,AMPLICON,213,361848800,PRJNA1238906,SAMN47486747,SARS-CoV-2: wastewater surveillance,142933744,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-29,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX28080370,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 37,A46,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221129,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796468,AMPLICON,152,260750175,PRJNA1238906,SAMN47486746,SARS-CoV-2: wastewater surveillance,107538931,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-29,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX28080369,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 36,A45,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221129,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796469,AMPLICON,209,358434539,PRJNA1238906,SAMN47486745,SARS-CoV-2: wastewater surveillance,142026443,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-28,public,"run.zq,sra,fastq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX28080368,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 35,A44,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221128,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796470,AMPLICON,155,260936541,PRJNA1238906,SAMN47486744,SARS-CoV-2: wastewater surveillance,105737784,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-28,public,"activ_sars2_vcf,sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX28080367,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 34,A43,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221128,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796471,AMPLICON,195,211862991,PRJNA1238906,SAMN47486743,SARS-CoV-2: wastewater surveillance,88419176,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-25,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX28080366,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 33,A42,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221125,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796472,AMPLICON,206,348913594,PRJNA1238906,SAMN47486742,SARS-CoV-2: wastewater surveillance,138015807,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-25,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX28080365,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 32,A41,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221125,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796473,AMPLICON,202,328817665,PRJNA1238906,SAMN47486715,SARS-CoV-2: wastewater surveillance,122591483,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-04,public,"fastq,sra,run.zq,activ_sars2_vcf","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX28080364,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 4,A14,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221104,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796474,AMPLICON,193,310486849,PRJNA1238906,SAMN47486741,SARS-CoV-2: wastewater surveillance,125917116,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-24,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX28080363,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 31,A40,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221124,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796475,AMPLICON,147,178703230,PRJNA1238906,SAMN47486740,SARS-CoV-2: wastewater surveillance,76100315,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-24,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX28080362,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 30,A39,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221124,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796476,AMPLICON,219,192246877,PRJNA1238906,SAMN47486739,SARS-CoV-2: wastewater surveillance,73606050,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-23,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX28080361,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 29,A38,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221123,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796477,AMPLICON,234,181948953,PRJNA1238906,SAMN47486738,SARS-CoV-2: wastewater surveillance,72122546,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-23,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX28080360,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 28,A37,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221123,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796478,AMPLICON,201,637887803,PRJNA1238906,SAMN47486737,SARS-CoV-2: wastewater surveillance,242227471,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-22,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX28080359,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 27,A36,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221122,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796479,AMPLICON,236,340649974,PRJNA1238906,SAMN47486736,SARS-CoV-2: wastewater surveillance,129773799,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-22,public,"run.zq,activ_sars2_vcf,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX28080358,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 26,A35,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221122,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796480,AMPLICON,209,536176855,PRJNA1238906,SAMN47486735,SARS-CoV-2: wastewater surveillance,203437998,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-21,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX28080357,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 25,A34,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221121,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796481,AMPLICON,179,442966364,PRJNA1238906,SAMN47486734,SARS-CoV-2: wastewater surveillance,169494062,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-21,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX28080356,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 24,A33,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221121,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796482,AMPLICON,199,61330065,PRJNA1238906,SAMN47486733,SARS-CoV-2: wastewater surveillance,24445435,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-18,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX28080355,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 23,A32,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,At20221118,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796483,AMPLICON,215,529173110,PRJNA1238906,SAMN47486732,SARS-CoV-2: wastewater surveillance,198913435,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-18,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX28080354,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 22,A31,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221118,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796484,AMPLICON,185,228074334,PRJNA1238906,SAMN47486714,SARS-CoV-2: wastewater surveillance,89694765,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-04,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX28080353,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 3,A13,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221104,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796485,AMPLICON,213,193361905,PRJNA1238906,SAMN47486731,SARS-CoV-2: wastewater surveillance,74381350,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-17,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX28080352,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 21,A30,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221117,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796486,AMPLICON,217,343533806,PRJNA1238906,SAMN47486730,SARS-CoV-2: wastewater surveillance,135020207,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-17,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX28080351,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 20,A29,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,As20221117,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796487,AMPLICON,195,259554682,PRJNA1238906,SAMN47486729,SARS-CoV-2: wastewater surveillance,101010715,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-16,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX28080350,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 19,A28,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221116,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796488,AMPLICON,187,256333943,PRJNA1238906,SAMN47486728,SARS-CoV-2: wastewater surveillance,99892456,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-16,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX28080349,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 18,A27,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221116,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796489,AMPLICON,196,202472003,PRJNA1238906,SAMN47486727,SARS-CoV-2: wastewater surveillance,78072824,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-15,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX28080348,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 17,A26,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,At20221115,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796490,AMPLICON,211,453347442,PRJNA1238906,SAMN47486726,SARS-CoV-2: wastewater surveillance,172586411,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-15,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX28080347,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 16,A25,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221115,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796491,AMPLICON,195,541594738,PRJNA1238906,SAMN47486725,SARS-CoV-2: wastewater surveillance,208653889,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-14,public,"fastq,activ_sars2_vcf,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX28080346,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 15,A24,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,At20221114,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796492,AMPLICON,198,339945935,PRJNA1238906,SAMN47486724,SARS-CoV-2: wastewater surveillance,130098056,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-14,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX28080345,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 14,A23,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221114,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796493,AMPLICON,199,905959260,PRJNA1238906,SAMN47486723,SARS-CoV-2: wastewater surveillance,365408764,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-11,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,ncbi,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX28080344,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 13,A22,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221111,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796494,AMPLICON,194,40690378,PRJNA1238906,SAMN47486722,SARS-CoV-2: wastewater surveillance,16405825,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-11,public,"sra,fastq,run.zq,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX28080343,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 12,A21,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221111,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796495,AMPLICON,207,383755601,PRJNA1238906,SAMN47486713,SARS-CoV-2: wastewater surveillance,142133724,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-03,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX28080342,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 2,A12,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:58:00Z,1,At20221103,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
SRR32796496,AMPLICON,204,268028428,PRJNA1238906,SAMN47486712,SARS-CoV-2: wastewater surveillance,101900276,CANADIAN RESEARCH INSTITUTE FOR FOOD SAFETY,2022-11-03,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX28080341,Canada,North America,Canada: Toronto,Illumina MiniSeq,Environmental sample 1,A11,PAIRED,RANDOM,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-03-20T00:00:00Z,2025-03-20T14:57:00Z,1,As20221103,SRP571954,NA,24,raw wastewater,composite,yes,SARS-CoV-2
