Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR27667219,AMPLICON,70,439089658,PRJNA1067101,SAMN39514796,SARS-CoV-2: wastewater surveillance,192616732,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-09,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX23335126,India,Asia,"India: Pimple gurav\, 60 ft ring road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05807,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP05807,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667220,AMPLICON,70,421860114,PRJNA1067101,SAMN39514795,SARS-CoV-2: wastewater surveillance,185030648,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-10-21,public,"run.zq,activ_sars2_vcf,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX23335125,India,Asia,"India: Pimple gurav\, 60 ft ring road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05682,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP05682,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667221,AMPLICON,69,537382458,PRJNA1067101,SAMN39514794,SARS-CoV-2: wastewater surveillance,225779301,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-10-13,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23335124,India,Asia,"India: Pimple gurav\, 60 ft ring road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05683,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP05683,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667222,AMPLICON,70,132942452,PRJNA1067101,SAMN39514793,SARS-CoV-2: wastewater surveillance,55444437,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-23,public,"sra,activ_sars2_vcf,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23335123,India,Asia,"India: Kasarwadi pimple gurav road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13859,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13859,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667223,AMPLICON,71,126873113,PRJNA1067101,SAMN39514792,SARS-CoV-2: wastewater surveillance,52608686,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-30,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX23335122,India,Asia,"India: Kasarwadi pimple gurav road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13834,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13834,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667224,AMPLICON,70,55048086,PRJNA1067101,SAMN39514791,SARS-CoV-2: wastewater surveillance,22784080,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-16,public,"sra,fastq,run.zq,activ_sars2_vcf","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX23335121,India,Asia,"India: Kasarwadi pimple gurav road\, Pune\, Maharashtra",NextSeq 550,wastewater,IP17834,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP17834,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667225,AMPLICON,70,342036418,PRJNA1067101,SAMN39514719,SARS-CoV-2: wastewater surveillance,151072121,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-24,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX23335120,India,Asia,"India: Kothrud Bus depot\, Pune\, Maharashtra",NextSeq 550,wastewater,IP09801,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP09801,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667226,AMPLICON,70,229656421,PRJNA1067101,SAMN39514718,SARS-CoV-2: wastewater surveillance,103046179,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-17,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX23335119,India,Asia,"India: Kothrud Bus depot\, Pune\, Maharashtra",NextSeq 550,wastewater,IP09778,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP09778,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667227,AMPLICON,70,293780164,PRJNA1067101,SAMN39514717,SARS-CoV-2: wastewater surveillance,129488392,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-10,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,s3,gs","gs.US,gs.us-east1,s3.us-east-1,ncbi.public",SRX23335118,India,Asia,"India: Kothrud Bus depot\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08498,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP08498,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667228,AMPLICON,70,382362711,PRJNA1067101,SAMN39514716,SARS-CoV-2: wastewater surveillance,168233203,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-20,public,"run.zq,activ_sars2_vcf,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX23335117,India,Asia,"India: Kothrud Bus depot\, Pune\, Maharashtra",NextSeq 550,wastewater,IP07477,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP07477,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667229,AMPLICON,69,502582126,PRJNA1067101,SAMN39514715,SARS-CoV-2: wastewater surveillance,219125642,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-10-18,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX23335116,India,Asia,"India: Kothrud Bus depot\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05694,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP05694,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667230,AMPLICON,69,84107229,PRJNA1067101,SAMN39514714,SARS-CoV-2: wastewater surveillance,36707943,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-07-06,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX23335115,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13805,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13805,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667231,AMPLICON,71,85751215,PRJNA1067101,SAMN39514713,SARS-CoV-2: wastewater surveillance,36128281,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-29,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX23335114,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13841,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13841,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667232,AMPLICON,68,163675389,PRJNA1067101,SAMN39514712,SARS-CoV-2: wastewater surveillance,71239512,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-02-16,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX23335113,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP10690,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP10690,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667233,AMPLICON,70,171994841,PRJNA1067101,SAMN39514711,SARS-CoV-2: wastewater surveillance,73893664,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-19,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX23335112,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP09793,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP09793,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667234,AMPLICON,70,297301506,PRJNA1067101,SAMN39514710,SARS-CoV-2: wastewater surveillance,129287172,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-12,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX23335111,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08502,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP08502,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667235,AMPLICON,69,128530372,PRJNA1067101,SAMN39514656,SARS-CoV-2: wastewater surveillance,55252653,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-05,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX23335110,India,Asia,"India: Baner-Balewadi\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13811,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13811,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667236,AMPLICON,70,328606872,PRJNA1067101,SAMN39514709,SARS-CoV-2: wastewater surveillance,144311514,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-04,public,"run.zq,fastq,sra,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX23335109,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08144,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP08144,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667237,AMPLICON,70,310301276,PRJNA1067101,SAMN39514708,SARS-CoV-2: wastewater surveillance,137266986,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-29,public,"fastq,activ_sars2_vcf,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX23335108,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08291,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP08291,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667238,AMPLICON,70,308596880,PRJNA1067101,SAMN39514707,SARS-CoV-2: wastewater surveillance,135685102,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-22,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX23335107,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP07484,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP07484,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667239,AMPLICON,70,512646661,PRJNA1067101,SAMN39514706,SARS-CoV-2: wastewater surveillance,231678874,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-15,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23335106,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP06396,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP06396,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667240,AMPLICON,70,335207930,PRJNA1067101,SAMN39514705,SARS-CoV-2: wastewater surveillance,141867482,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-01,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX23335105,India,Asia,"India: Vishrantwadi\, Shantinagar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05799,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP05799,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667241,AMPLICON,69,92854417,PRJNA1067101,SAMN39514675,SARS-CoV-2: wastewater surveillance,39479406,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-07-05,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX23335104,India,Asia,"India: Jai bhavani nagar\, Pashan\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13815,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13815,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667242,AMPLICON,71,107380923,PRJNA1067101,SAMN39514891,SARS-CoV-2: wastewater surveillance,44675664,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-29,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX23335103,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13839,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13839,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667243,AMPLICON,71,174728073,PRJNA1067101,SAMN39514674,SARS-CoV-2: wastewater surveillance,71138963,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-28,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX23335102,India,Asia,"India: Jai bhavani nagar\, Pashan\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13847,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13847,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667244,AMPLICON,70,75507032,PRJNA1067101,SAMN39514890,SARS-CoV-2: wastewater surveillance,31121472,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-15,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX23335101,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13887,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13887,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667245,AMPLICON,71,92831841,PRJNA1067101,SAMN39514889,SARS-CoV-2: wastewater surveillance,38742239,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-08,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX23335100,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13913,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13913,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667246,AMPLICON,70,212439356,PRJNA1067101,SAMN39514888,SARS-CoV-2: wastewater surveillance,94526268,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-02-16,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX23335099,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP10685,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP10685,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667247,AMPLICON,69,162112677,PRJNA1067101,SAMN39514887,SARS-CoV-2: wastewater surveillance,72096633,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-27,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX23335098,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP10705,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP10705,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667248,AMPLICON,70,325488925,PRJNA1067101,SAMN39514886,SARS-CoV-2: wastewater surveillance,143086737,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-01-12,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX23335097,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08505,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP08505,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667249,AMPLICON,70,193266042,PRJNA1067101,SAMN39514885,SARS-CoV-2: wastewater surveillance,87895507,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-29,public,"activ_sars2_vcf,sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX23335096,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP08106,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP08106,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667250,AMPLICON,70,370646718,PRJNA1067101,SAMN39514884,SARS-CoV-2: wastewater surveillance,162074636,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-22,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX23335095,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP07482,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP07482,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667251,AMPLICON,70,395450401,PRJNA1067101,SAMN39514883,SARS-CoV-2: wastewater surveillance,170152470,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-12-08,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23335094,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05804,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP05804,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667252,AMPLICON,67,410043682,PRJNA1067101,SAMN39514882,SARS-CoV-2: wastewater surveillance,180613258,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2021-10-20,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX23335093,India,Asia,"India: Shivajinagar Junabazaar\, Pune\, Maharashtra",NextSeq 550,wastewater,IP05696,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:36:00Z,1,IP05696,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667253,AMPLICON,69,97877500,PRJNA1067101,SAMN39514881,SARS-CoV-2: wastewater surveillance,42625361,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-07-04,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX23335092,India,Asia,"India: Shivajinagar Vaidhawadi\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13821,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13821,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667254,AMPLICON,71,150652285,PRJNA1067101,SAMN39514673,SARS-CoV-2: wastewater surveillance,61839809,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-07,public,"sra,fastq,activ_sars2_vcf,run.zq","ncbi,s3,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX23335091,India,Asia,"India: Jai bhavani nagar\, Pashan\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13925,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13925,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
SRR27667255,AMPLICON,71,143602026,PRJNA1067101,SAMN39514880,SARS-CoV-2: wastewater surveillance,59568251,"SYMBIOSIS SCHOOL OF BIOLOGICAL SCINECES, SYMBIOSIS INTERNATIONAL (DEEMED UNIVERSITY)",2022-06-20,public,"sra,activ_sars2_vcf,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX23335090,India,Asia,"India: Shivajinagar Vaidhawadi\, Pune\, Maharashtra",NextSeq 550,wastewater,IP13874,SINGLE,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2024-01-20T00:00:00Z,2024-01-20T11:35:00Z,1,IP13874,SRP484915,NA,NA,NA,NA,yes,SARS-CoV-2
