Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR12618508,AMPLICON,202,210196958,PRJNA662596,SAMN16090402,Pathogen.env,110045182,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101513,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_359,wastewater,33.4255 N 111.9400 W,WW_359,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_359,SRP281887
SRR12618509,AMPLICON,202,204927586,PRJNA662596,SAMN16090357,Pathogen.env,113377703,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-10,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101512,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_136,wastewater,33.4255 N 111.9400 W,WW_136,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_136,SRP281887
SRR12618510,AMPLICON,202,249181140,PRJNA662596,SAMN16090401,Pathogen.env,131950649,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101511,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_358,wastewater,33.4255 N 111.9400 W,WW_358,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_358,SRP281887
SRR12618511,AMPLICON,202,255989550,PRJNA662596,SAMN16090400,Pathogen.env,132569448,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101510,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_351,wastewater,33.4255 N 111.9400 W,WW_351,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_351,SRP281887
SRR12618512,AMPLICON,202,272113796,PRJNA662596,SAMN16090399,Pathogen.env,144113456,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-11,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101509,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_349,wastewater,33.4255 N 111.9400 W,WW_349,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_349,SRP281887
SRR12618513,AMPLICON,202,280304290,PRJNA662596,SAMN16090398,Pathogen.env,148727163,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101508,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_348,wastewater,33.4255 N 111.9400 W,WW_348,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_348,SRP281887
SRR12618514,AMPLICON,202,273617282,PRJNA662596,SAMN16090397,Pathogen.env,141219546,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101507,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_347,wastewater,33.4255 N 111.9400 W,WW_347,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_347,SRP281887
SRR12618515,AMPLICON,202,210729834,PRJNA662596,SAMN16090396,Pathogen.env,111851516,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101506,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_344,wastewater,33.4255 N 111.9400 W,WW_344,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_344,SRP281887
SRR12618516,AMPLICON,202,323865792,PRJNA662596,SAMN16090395,Pathogen.env,171538592,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101505,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_341,wastewater,33.4255 N 111.9400 W,WW_341,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_341,SRP281887
SRR12618517,AMPLICON,202,261082980,PRJNA662596,SAMN16090394,Pathogen.env,134774051,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101504,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_339,wastewater,33.4255 N 111.9400 W,WW_339,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_339,SRP281887
SRR12618518,AMPLICON,202,281086838,PRJNA662596,SAMN16090393,Pathogen.env,151577581,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-09,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101503,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_338,wastewater,33.4255 N 111.9400 W,WW_338,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_338,SRP281887
SRR12618519,AMPLICON,202,193510950,PRJNA662596,SAMN16090392,Pathogen.env,100765366,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-03,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101502,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_336,wastewater,33.4255 N 111.9400 W,WW_336,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_336,SRP281887
SRR12618520,AMPLICON,202,216713074,PRJNA662596,SAMN16090356,Pathogen.env,117055249,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101501,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_129,wastewater,33.4255 N 111.9400 W,WW_129,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_129,SRP281887
SRR12618521,AMPLICON,202,272039864,PRJNA662596,SAMN16090391,Pathogen.env,142366284,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101500,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_326,wastewater,33.4255 N 111.9400 W,WW_326,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T16:16:00Z,1,WW_326,SRP281887
SRR12618522,AMPLICON,202,207692966,PRJNA662596,SAMN16090390,Pathogen.env,113251300,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-07,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101499,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_323,wastewater,33.4255 N 111.9400 W,WW_323,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_323,SRP281887
SRR12618523,AMPLICON,202,198877888,PRJNA662596,SAMN16090389,Pathogen.env,103545561,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101498,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_322,wastewater,33.4255 N 111.9400 W,WW_322,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_322,SRP281887
SRR12618524,AMPLICON,202,251139934,PRJNA662596,SAMN16090388,Pathogen.env,131170096,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-07,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101497,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_321,wastewater,33.4255 N 111.9400 W,WW_321,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_321,SRP281887
SRR12618525,AMPLICON,202,293081396,PRJNA662596,SAMN16090387,Pathogen.env,150893621,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101496,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_318,wastewater,33.4255 N 111.9400 W,WW_318,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_318,SRP281887
SRR12618526,AMPLICON,202,270433358,PRJNA662596,SAMN16090386,Pathogen.env,146151523,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-10,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101495,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_314,wastewater,33.4255 N 111.9400 W,WW_314,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_314,SRP281887
SRR12618527,AMPLICON,202,252618170,PRJNA662596,SAMN16090385,Pathogen.env,131329474,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-06,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101494,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_312,wastewater,33.4255 N 111.9400 W,WW_312,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_312,SRP281887
SRR12618528,AMPLICON,202,291137550,PRJNA662596,SAMN16090384,Pathogen.env,151557608,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-06,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101493,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_305,wastewater,33.4255 N 111.9400 W,WW_305,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_305,SRP281887
SRR12618529,AMPLICON,202,263301142,PRJNA662596,SAMN16090383,Pathogen.env,132983942,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101492,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_303,wastewater,33.4255 N 111.9400 W,WW_303,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_303,SRP281887
SRR12618530,AMPLICON,202,164128434,PRJNA662596,SAMN16090382,Pathogen.env,82773869,ARIZONA STATE UNIVERSITY,City of Tempe,2020-04-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101491,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_3,wastewater,33.4255 N 111.9400 W,WW_3,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_3,SRP281887
SRR12618531,AMPLICON,202,179890696,PRJNA662596,SAMN16090355,Pathogen.env,97580985,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101490,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_122,wastewater,33.4255 N 111.9400 W,WW_122,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_122,SRP281887
SRR12618532,AMPLICON,202,260350124,PRJNA662596,SAMN16090381,Pathogen.env,136253156,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101489,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_299,wastewater,33.4255 N 111.9400 W,WW_299,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_299,SRP281887
SRR12618533,AMPLICON,202,267266402,PRJNA662596,SAMN16090380,Pathogen.env,135580153,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-05,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101488,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_296,wastewater,33.4255 N 111.9400 W,WW_296,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_296,SRP281887
SRR12618534,AMPLICON,202,236091338,PRJNA662596,SAMN16090379,Pathogen.env,129631663,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-08,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101487,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_288,wastewater,33.4255 N 111.9400 W,WW_288,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_288,SRP281887
SRR12618535,AMPLICON,202,262741400,PRJNA662596,SAMN16090378,Pathogen.env,135528228,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101486,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_277,wastewater,33.4255 N 111.9400 W,WW_277,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_277,SRP281887
SRR12618536,AMPLICON,202,240236984,PRJNA662596,SAMN16090377,Pathogen.env,129851588,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101485,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_274,wastewater,33.4255 N 111.9400 W,WW_274,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_274,SRP281887
SRR12618537,AMPLICON,202,250465658,PRJNA662596,SAMN16090376,Pathogen.env,128103638,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101484,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_271,wastewater,33.4255 N 111.9400 W,WW_271,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_271,SRP281887
SRR12618538,AMPLICON,202,287344596,PRJNA662596,SAMN16090375,Pathogen.env,150006564,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-03,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101483,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_269,wastewater,33.4255 N 111.9400 W,WW_269,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_269,SRP281887
SRR12618539,AMPLICON,202,179650922,PRJNA662596,SAMN16090374,Pathogen.env,93149216,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-02,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101482,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_261,wastewater,33.4255 N 111.9400 W,WW_261,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_261,SRP281887
SRR12618540,AMPLICON,202,230049316,PRJNA662596,SAMN16090373,Pathogen.env,118986719,ARIZONA STATE UNIVERSITY,City of Tempe,2020-06-02,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101481,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_260,wastewater,33.4255 N 111.9400 W,WW_260,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_260,SRP281887
SRR12618541,AMPLICON,202,297376724,PRJNA662596,SAMN16090372,Pathogen.env,154947983,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-30,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101480,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_253,wastewater,33.4255 N 111.9400 W,WW_253,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_253,SRP281887
SRR12618542,AMPLICON,202,192876266,PRJNA662596,SAMN16090354,Pathogen.env,103345799,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101479,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_118,wastewater,33.4255 N 111.9400 W,WW_118,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_118,SRP281887
SRR12618543,AMPLICON,202,206766594,PRJNA662596,SAMN16090371,Pathogen.env,113159394,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101478,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_247,wastewater,33.4255 N 111.9400 W,WW_247,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_247,SRP281887
SRR12618544,AMPLICON,202,266518194,PRJNA662596,SAMN16090370,Pathogen.env,134994085,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-28,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101477,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_234,wastewater,33.4255 N 111.9400 W,WW_234,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_234,SRP281887
SRR12618545,AMPLICON,202,191684870,PRJNA662596,SAMN16090369,Pathogen.env,95570605,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-26,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101476,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_227,wastewater,33.4255 N 111.9400 W,WW_227,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_227,SRP281887
SRR12618546,AMPLICON,202,218115560,PRJNA662596,SAMN16090368,Pathogen.env,116290772,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101475,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_225,wastewater,33.4255 N 111.9400 W,WW_225,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_225,SRP281887
SRR12618547,AMPLICON,202,248019236,PRJNA662596,SAMN16090367,Pathogen.env,130062320,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101474,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_220,wastewater,33.4255 N 111.9400 W,WW_220,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_220,SRP281887
SRR12618548,AMPLICON,202,206770028,PRJNA662596,SAMN16090366,Pathogen.env,111906347,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-21,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101473,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_203,wastewater,33.4255 N 111.9400 W,WW_203,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_203,SRP281887
SRR12618549,AMPLICON,202,290635782,PRJNA662596,SAMN16090365,Pathogen.env,150073919,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-21,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101472,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_198,wastewater,33.4255 N 111.9400 W,WW_198,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_198,SRP281887
SRR12618550,AMPLICON,202,239968324,PRJNA662596,SAMN16090364,Pathogen.env,130257573,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101471,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_181,wastewater,33.4255 N 111.9400 W,WW_181,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_181,SRP281887
SRR12618551,AMPLICON,202,293718302,PRJNA662596,SAMN16090363,Pathogen.env,156171106,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101470,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_179,wastewater,33.4255 N 111.9400 W,WW_179,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_179,SRP281887
SRR12618552,AMPLICON,202,236428274,PRJNA662596,SAMN16090362,Pathogen.env,126206907,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-16,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101469,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_177,wastewater,33.4255 N 111.9400 W,WW_177,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:45:00Z,1,WW_177,SRP281887
SRR12618553,AMPLICON,202,164423152,PRJNA662596,SAMN16090353,Pathogen.env,84701742,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX9101468,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_117,wastewater,33.4255 N 111.9400 W,WW_117,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T15:46:00Z,1,WW_117,SRP281887
SRR12618554,AMPLICON,202,265214082,PRJNA662596,SAMN16090352,Pathogen.env,138234220,ARIZONA STATE UNIVERSITY,City of Tempe,2020-05-06,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX9101467,USA,North America,USA: Arizona,Illumina HiSeq 2500,WW_110,wastewater,33.4255 N 111.9400 W,WW_110,PAIRED,PCR,GENOMIC,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-01-22T00:00:00Z,2020-09-09T16:16:00Z,1,WW_110,SRP281887
